Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_5_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_5_grad/concat	ConcatV2	GPU-0	0	4	4	(20x200)(20x200)(1)->(20x400)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/Slice_1@GPU-0@(20x400)(1)(1)->(20x200)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/Slice_1	Slice	GPU-0	0	2	2	(20x400)(1)(1)->(20x200)	1	1	0
Train/Model/sequence_loss/Reshape@GPU-0@(20x20x10000)(1|2|3x1)->(400x10000)	Train/Model/sequence_loss/Reshape	Reshape	GPU-0	0	1	2	(20x20x10000)(1|2|3x1)->(400x10000)	0	1	0
Train/Model/global_norm/L2Loss_6@GPU-0@(10000x1)->(1x1)	Train/Model/global_norm/L2Loss_6	L2Loss	GPU-0	0	6	6	(10000x1)->(1x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_15_grad/MatMul@GPU-0@(20x800)(400x800)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_15_grad/MatMul	MatMul	GPU-0	0	21	21	(20x800)(400x800)->(20x400)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/MatMul_1@GPU-0@(20x400)(20x800)->(400x800)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/MatMul_1	MatMul	GPU-0	0	20	20	(20x400)(20x800)->(400x800)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_2_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_2_grad/concat	ConcatV2	GPU-0	0	3	3	(20x200)(20x200)(1)->(20x400)	1	1	0
Model/RNN/multi_rnn_cell/cell_0/lstm_cell/kernel/read@GPU-0@(400x800)->(400x800)	Model/RNN/multi_rnn_cell/cell_0/lstm_cell/kernel/read	Identity	GPU-0	1	1	6	(400x800)->(400x800)	0	1	0
Model/RNN/multi_rnn_cell/cell_1/lstm_cell/kernel/read@GPU-0@(400x800)->(400x800)	Model/RNN/multi_rnn_cell/cell_1/lstm_cell/kernel/read	Identity	GPU-0	0	1	6	(400x800)->(400x800)	0	1	0
Train/TrainInput/StridedSlice/begin@GPU-0@(int32 1x1)(int32 1x1)->(int32 2x1)	Train/TrainInput/StridedSlice/begin	Pack	GPU-0	1	6	11	(int32 1x1)(int32 1x1)->(int32 2x1)	0	1	0
Train/Model/gradients/Train/Model/RNN/strided_slice_6_grad/StridedSliceGrad@GPU-0@(1|2|3x1)(1|2|3x1)(int32 3x1)(1|2|3x1)(20x200)->(20x20x200)	Train/Model/gradients/Train/Model/RNN/strided_slice_6_grad/StridedSliceGrad	StridedSliceGrad	GPU-0	0	5	5	(1|2|3x1)(1|2|3x1)(int32 3x1)(1|2|3x1)(20x200)->(20x20x200)	1	1	0
Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/zeros@GPU-0@(no input)->(200x1)	Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/zeros	Const	GPU-0	0	2	13	(no input)->(200x1)	0	1	0
Train/Model/clip_by_global_norm/mul_5@GPU-0@(800x1)(1x1)->(800x1)	Train/Model/clip_by_global_norm/mul_5	Mul	GPU-0	0	3	3	(800x1)(1x1)->(800x1)	1	1	0
Train/Model/global_norm/L2Loss_2@GPU-0@(800x1)->(1x1)	Train/Model/global_norm/L2Loss_2	L2Loss	GPU-0	0	3	3	(800x1)->(1x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_15_grad/Slice_1@GPU-0@(20x400)(1)(1)->(20x200)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_15_grad/Slice_1	Slice	GPU-0	0	2	2	(20x400)(1)(1)->(20x200)	1	1	0
Train/Model/gradients/Train/Model/sequence_loss/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits_grad/ExpandDims/dim@GPU-0@(no input)->(int32 1x1)	Train/Model/gradients/Train/Model/sequence_loss/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits_grad/ExpandDims/dim	Const	GPU-0	0	1	2	(no input)->(int32 1x1)	0	1	0
Train/Model/embedding_lookup/axis@CPU-0@(no input)->(int32 1x1)	Train/Model/embedding_lookup/axis	Const	CPU-0	0	4	6	(no input)->(int32 1x1)	0	1	0
edge_2621_Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_19/MEMCPYDtoH@GPU-0@(Transfer)->(16000 bytes)	edge_2621_Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_19/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	1	1	(Transfer)->(16000 bytes)	0	0	1
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_2_grad/BiasAddGrad@GPU-0@(20x800)->(800x1)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_2_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	4	4	(20x800)->(800x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_15_grad/MatMul_1@GPU-0@(20x400)(20x800)->(400x800)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_15_grad/MatMul_1	MatMul	GPU-0	0	20	20	(20x400)(20x800)->(400x800)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_19_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_19_grad/concat	ConcatV2	GPU-0	0	5	5	(20x200)(20x200)(1)->(20x400)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_17_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_17_grad/concat	ConcatV2	GPU-0	0	4	4	(20x200)(20x200)(1)->(20x400)	1	1	0
Train/Model/gradients/AddN_27@GPU-0@(20x200)(20x200)->(20x200)	Train/Model/gradients/AddN_27	AddN	GPU-0	0	2	2	(20x200)(20x200)->(20x200)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/BiasAddGrad@GPU-0@(20x800)->(800x1)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	4	4	(20x800)->(800x1)	1	1	0
Train/Model/xw_plus_b@GPU-0@(400x10000)(10000x1)->(400x10000)	Train/Model/xw_plus_b	BiasAdd	GPU-0	0	250	250	(400x10000)(10000x1)->(400x10000)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_6_grad/BiasAddGrad@GPU-0@(20x800)->(800x1)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_6_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	3	3	(20x800)->(800x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_grad/concat	ConcatV2	GPU-0	0	4	4	(20x200)(20x200)(1)->(20x400)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_8_grad/MatMul@GPU-0@(20x800)(400x800)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_8_grad/MatMul	MatMul	GPU-0	0	21	21	(20x800)(400x800)->(20x400)	1	1	0
Train/Model/gradients/AddN_5@GPU-0@(20x200)(20x200)->(20x200)	Train/Model/gradients/AddN_5	AddN	GPU-0	0	2	2	(20x200)(20x200)->(20x200)	1	1	0
Train/Model/clip_by_global_norm/mul_7@GPU-0@(10000x1)(1x1)->(10000x1)	Train/Model/clip_by_global_norm/mul_7	Mul	GPU-0	0	3	3	(10000x1)(1x1)->(10000x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_grad/Slice@GPU-0@(20x400)(1)(1)->(20x200)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_grad/Slice	Slice	GPU-0	0	2	2	(20x400)(1)(1)->(20x200)	1	1	0
Train/Model/RNN/strided_slice_17/stack_1@GPU-0@(no input)->(int32 3x1)	Train/Model/RNN/strided_slice_17/stack_1	Const	GPU-0	0	0	1	(no input)->(int32 3x1)	0	1	0
Train/Model/gradients/AddN_34@GPU-0@(20x200)(20x200)->(20x200)	Train/Model/gradients/AddN_34	AddN	GPU-0	0	3	3	(20x200)(20x200)->(20x200)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_15_grad/Slice@GPU-0@(20x400)(1)(1)->(20x200)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_15_grad/Slice	Slice	GPU-0	0	2	2	(20x400)(1)(1)->(20x200)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_14_grad/MatMul_1@GPU-0@(20x400)(20x800)->(400x800)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_14_grad/MatMul_1	MatMul	GPU-0	0	19	19	(20x400)(20x800)->(400x800)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_16_grad/BiasAddGrad@GPU-0@(20x800)->(800x1)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_16_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	4	4	(20x800)->(800x1)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_5_grad/Slice_1@GPU-0@(20x400)(1)(1)->(20x200)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_5_grad/Slice_1	Slice	GPU-0	0	2	2	(20x400)(1)(1)->(20x200)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_9_grad/MatMul_1@GPU-0@(20x400)(20x800)->(400x800)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_9_grad/MatMul_1	MatMul	GPU-0	0	20	20	(20x400)(20x800)->(400x800)	1	1	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_10_grad/concat@GPU-0@(20x200)(20x200)(1)->(20x400)	Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_10_grad/concat	ConcatV2	GPU-0	0	4	4	(20x200)(20x200)(1)->(20x400)	1	1	0
Train/Model/gradients/AddN_30@GPU-0@(20x200)(20x200)->(20x200)	Train/Model/gradients/AddN_30	AddN	GPU-0	0	2	2	(20x200)(20x200)->(20x200)	1	1	0
