Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_13_grad/MatMul	MatMul	GPU-0	0	190	190	(20x800)(400x800)->(20x400)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_14_grad/LSTMBlockCellGrad	LSTMBlockCellGrad	GPU-0	0	99	99	(20x200)(20x200)(20x200)(400x800)(1|2|3x1)(1|2|3x1)(1|2|3x1)(800x1)(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )(20x200)->(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )	10	10	0
Train/Model/gradients/AddN_13	AddN	GPU-0	0	21	21	(20x200)(20x200)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_11_grad/MatMul_1	MatMul	GPU-0	0	166	166	(20x400)(20x800)->(400x800)	10	10	0
Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_9	LSTMBlockCell	GPU-0	0	211	211	(20x200)(20x200)(20x200)(400x800)(200x1)(200x1)(200x1)(800x1)->(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )	10	10	0
Train/Model/xw_plus_b	BiasAdd	GPU-0	0	2323	2323	(400x10000)(10000x1)->(400x10000)	10	10	0
Train/Model/gradients/Train/Model/embedding_lookup_grad/strided_slice/stack	Const	GPU-0	0	11	26	(no input)->(int32 1x1)	0	10	0
Train/Model/RNN/strided_slice_11/stack_1	Const	GPU-0	0	9	25	(no input)->(int32 3x1)	0	10	0
Train/TrainInput/input_producer_Dequeue	QueueDequeueV2	CPU-0	0	277	332	(tf_resource 1x1)->(int32 1x1)	0	10	0
Train/Model/sequence_loss/Reshape_1	Reshape	GPU-0	0	21	46	(int32 20x20)(int32 1x1)->(int32 400x1)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_10_grad/Slice_1	Slice	GPU-0	0	20	20	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/zeros	Const	GPU-0	0	26	188	(no input)->(200x1)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_13_grad/Slice_1	Slice	GPU-0	0	19	19	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_13_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	30	30	(20x800)->(800x1)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_15_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	30	30	(20x800)->(800x1)	10	10	0
Train/Model/RNN/strided_slice_8/stack_1	Const	GPU-0	0	9	26	(no input)->(int32 3x1)	0	10	0
Train/Model/gradients/AddN_19	AddN	GPU-0	0	21	21	(20x200)(20x200)->(20x200)	10	10	0
Train/Model/RNN/strided_slice_2/stack_1	Const	GPU-0	0	9	29	(no input)->(int32 3x1)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_14_grad/Slice_1	Slice	GPU-0	0	20	20	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/RNN/strided_slice_6	StridedSlice	GPU-0	0	14	14	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/strided_slice_15_grad/StridedSliceGrad	StridedSliceGrad	GPU-0	0	53	53	(1|2|3x1)(1|2|3x1)(int32 3x1)(1|2|3x1)(20x200)->(20x20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_8_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	31	31	(20x800)->(800x1)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_16_grad/LSTMBlockCellGrad	LSTMBlockCellGrad	GPU-0	0	93	93	(20x200)(20x200)(20x200)(400x800)(1|2|3x1)(1|2|3x1)(1|2|3x1)(800x1)(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )(20x200)->(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_9_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	32	32	(20x800)->(800x1)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_12_grad/concat	ConcatV2	GPU-0	0	36	36	(20x200)(20x200)(1)->(20x400)	10	10	0
Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_1	LSTMBlockCell	GPU-0	0	217	217	(20x200)(20x200)(20x200)(400x800)(200x1)(200x1)(200x1)(800x1)->(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )	10	10	0
Train/Model/gradients/Train/Model/xw_plus_b_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	1043	1043	(400x10000)->(10000x1)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_5_grad/Slice	Slice	GPU-0	0	19	19	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_17_grad/Slice	Slice	GPU-0	0	17	17	(20x400)(1)(1)->(20x200)	10	10	0
Train/TrainInput/add	Add	GPU-0	0	98	155	(int32 1x1)(int32 1x1)->(int32 1x1)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_19_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	31	31	(20x800)->(800x1)	10	10	0
Train/Model/gradients/Train/Model/sequence_loss/Reshape_grad/Reshape	Reshape	GPU-0	0	17	33	(400x10000)(1|2|3x1)->(20x20x10000)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_14_grad/MatMul_1	MatMul	GPU-0	0	163	163	(20x400)(20x800)->(400x800)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_17_grad/MatMul	MatMul	GPU-0	0	188	188	(20x800)(400x800)->(20x400)	10	10	0
Train/TrainInput/StridedSlice_1	StridedSlice	GPU-0	0	47	92	(1|2|3x1)(int32 2x1)(int32 2x1)(1|2|3x1)->(int32 20x20)	0	10	0
Train/Model/gradients/AddN_25	AddN	GPU-0	0	19	19	(20x200)(20x200)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_15_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	32	32	(20x800)->(800x1)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_7_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	33	33	(20x800)->(800x1)	10	10	0
Train/Model/RNN/strided_slice_16/stack_1	Const	GPU-0	0	10	26	(no input)->(int32 3x1)	0	10	0
Train/Model/gradients/AddN_5	AddN	GPU-0	0	22	22	(20x200)(20x200)->(20x200)	10	10	0
Train/Model/RNN/strided_slice_13	StridedSlice	GPU-0	0	17	17	(20x20x200)(1|2|3x1)(int32 3x1)(1|2|3x1)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/sequence_loss/Sum_grad/Maximum/y	Const	GPU-0	0	8	24	(no input)->(int32 1x1)	0	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_1_grad/Slice	Slice	GPU-0	0	20	20	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/gradients/Train/Model/xw_plus_b/MatMul_grad/MatMul	MatMul	GPU-0	0	5985	5985	(400x10000)(200x10000)->(400x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/strided_slice_9_grad/StridedSliceGrad	StridedSliceGrad	GPU-0	0	45	45	(1|2|3x1)(1|2|3x1)(int32 3x1)(1|2|3x1)(20x200)->(20x20x200)	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_1_grad/Slice_1	Slice	GPU-0	0	18	18	(20x400)(1)(1)->(20x200)	10	10	0
Train/Model/RNN/RNN/multi_rnn_cell/cell_1/lstm_cell/LSTMBlockCell_13	LSTMBlockCell	GPU-0	0	207	207	(20x200)(20x200)(20x200)(400x800)(1|2|3x1)(1|2|3x1)(1|2|3x1)(800x1)->(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )	10	10	0
Train/Model/gradients/Train/Model/RNN/RNN/multi_rnn_cell/cell_0/lstm_cell/LSTMBlockCell_1_grad/LSTMBlockCellGrad	LSTMBlockCellGrad	GPU-0	0	98	98	(20x200)(20x200)(20x200)(400x800)(200x1)(200x1)(200x1)(800x1)(20x200)(20x200 slot 1 slot )(20x200 slot 2 slot )(20x200 slot 3 slot )(20x200 slot 4 slot )(20x200 slot 5 slot )(20x200 slot 6 slot )(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )(20x200)->(20x200)(20x800 slot 1 slot )(200x1 slot 2 slot )(200x1 slot 3 slot )(200x1 slot 4 slot )	10	10	0
