dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Shape	Shape	GPU-0	0	569	1150	(128x128)->(int32 2x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/add/Enter_grad/Add	Add	GPU-0	0	79	79	(128x9x128)(128x9x128)->(128x9x128)	1	1	0
edge_844_dynamic_seq2seq/decoder/output_projection/Tensordot/GatherV2_1/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	10	10	(Transfer)->(4 bytes)	0	0	10
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_2_grad/BroadcastGradientArgs/StackPushV2	StackPushV2	GPU-0	0	408	1028	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	10	0
dynamic_seq2seq/decoder/decoder/while/Merge_1	Merge	GPU-0	0	431	1234	(1x1)(1x1)->(1x1)(int32 1x1 slot 1 slot )	0	10	0
dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/Shape	Shape	GPU-0	0	465	1101	(128x128)->(int32 2x1)	0	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/TrainingHelperNextInputs/Const	Const	GPU-0	0	199	737	(no input)->(int32 1x1)	0	10	0
GradientDescent/update_embeddings/encoder/embedding_encoder/ScatterSub	ScatterSub	GPU-0	0	88	88	(7709x128)(int32 6272x1)(6272x128)->(7709x128)	1	1	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/TrainingHelperNextInputs/cond/Enter	Enter	GPU-0	0	8	49	(128x128)->(128x128)	0	10	0
dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot/Reshape	Reshape	GPU-0	0	5	12	(128x29x128)(int32 2x1)->(3712x128)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/StackPopV2_1/Enter	Enter	GPU-0	0	9	1792	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/Switch_7_grad_1/NextIteration	NextIteration	GPU-0	0	194	1321	(128x128)->(128x128)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/mul_grad/Sum_1	Sum	GPU-0	0	79	190	(128x49x128)(int32 1x1)->(128x49x128)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Mul/StackPushV2	StackPushV2	GPU-0	0	489	1185	(tf_resource 1x1)(128x128)->(128x128)	0	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs/Enter	Enter	GPU-0	0	10	38	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
global_norm/L2Loss_4	L2Loss	GPU-0	0	107	107	(256x512)->(1x1)	10	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/mul	Mul	GPU-0	0	1404	1404	(128x1)(128x39x128)->(128x39x128)	1	1	0
dynamic_seq2seq/decoder/DeviceWrapperZeroState/AttentionWrapperZeroState/assert_equal/Equal	Equal	GPU-0	0	45	64	(int32 1x1)(int32 1x1)->(boolean 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/div_grad/BroadcastGradientArgs/StackPushV2	StackPushV2	GPU-0	0	479	1083	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	10	0
edge_727_dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/assert_positive/assert_less/Less/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	291	291	(Transfer)->(128 bytes)	0	0	10
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/div_grad/Neg/StackPopV2/Enter	Enter	GPU-0	0	9	32	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
dynamic_seq2seq/decoder/BahdanauAttention/mul	Mul	GPU-0	0	82	82	(128x29x128)(128x29x1)->(128x29x128)	3	3	0
dynamic_seq2seq/decoder/decoder/TrainingHelperInitialize/cond/TensorArrayReadV3	TensorArrayReadV3	GPU-0	0	43	66	(tf_resource 1x1)(int32 1x1)(1x1)->(128x128)	0	10	0
gradients/GreaterEqual_1/Enter	Enter	GPU-0	0	11	46	(int32 1x1)->(int32 1x1)	0	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/concat_grad/Slice_1	Slice	GPU-0	0	703	703	(128x256)(int32 2x1)(int32 2x1)->(128x128)	10	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/Select_1_grad/Select/StackPushV2	StackPushV2	GPU-0	0	901	1653	(tf_resource 1x1)(boolean 128x1)->(boolean 128x1)	0	10	0
edge_472_IteratorGetNext/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	3	3	(Transfer)->(9728 bytes)	0	0	3
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Add_grad/BroadcastGradientArgs/StackPopV2/Enter	Enter	GPU-0	0	8	31	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
Variable/read	Identity	CPU-0	0	9	25	(int32 1x1)->(int32 1x1)	0	10	0
gradients/dynamic_seq2seq/Sum_grad/Reshape	Reshape	GPU-0	0	21	46	(1x1)(int32 2x1)->(1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/div_grad/Neg/Enter	Enter	GPU-0	0	10	35	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
gradients/b_count_2	LoopCond	GPU-0	0	256	798	(boolean 1x1)->(boolean 1x1)	0	10	0
Sum	Sum	GPU-0	0	8	12	(int32 128x29)(int32 128x29 slot 1 slot )(int32 128x29 slot 2 slot )(int32 128x1 slot 3 slot )(int32 128x1 slot 4 slot )(int32 1x1)->(int32 1x1)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul/Enter_grad/Switch	Switch	GPU-0	0	13	42	(128x9x128)(int32 1x1 slot 1 slot )(boolean 1x1)->(128x9x128)	0	1	0
gradients/dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/Reshape_2_grad/Reshape	Reshape	GPU-0	0	1	3	(51x128)(int32 1x1)->(6528x1)	0	1	0
gradients/dynamic_seq2seq/decoder/output_projection/Tensordot_grad/Reshape	Reshape	GPU-0	0	4	12	(2432x17191)(int32 2x1)->(2432x17191)	0	3	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/MatMul_grad/MatMul_1/StackPushV2	StackPushV2	GPU-0	0	690	1456	(tf_resource 1x1)(128x256)->(128x256)	0	10	0
global_norm_1/L2Loss	L2Loss	GPU-0	0	8	8	(1152x128)->(1x1)	1	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/concat_grad/Slice	Slice	GPU-0	0	594	594	(128x256)(int32 2x1)(int32 2x1 slot 1 slot )(int32 2x1)(int32 2x1 slot 1 slot )->(128x128)	10	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/random_uniform/mul	Snapshot	GPU-0	0	429	1086	(128x256)->(128x256)	0	10	0
GradientDescent/update/_264	Const	GPU-0	0	26	39	(no input)->(1x1)	0	10	0
_retval_add_0_4	_Retval	CPU-0	0	6	10	(int32 1x1)->(no output info)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Squeeze_grad/Reshape/StackPopV2	StackPopV2	GPU-0	0	401	1021	(tf_resource 1x1)->(int32 3x1)	0	10	0
edge_2366_gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Select_grad/Select/StackPopV2/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	51	51	(Transfer)->(6400 bytes)	0	0	1
train_loss/tags	Const	CPU-0	0	16	27	(no input)->(string 1x1)	0	10	0
dynamic_seq2seq/decoder/BahdanauAttention/Reshape	Reshape	GPU-0	0	2	4	(128x39)(int32 3x1)->(128x39x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/TensorArrayWrite/TensorArrayWriteV3_grad/TensorArrayReadV3/Enter	Enter	GPU-0	0	9	38	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/mul_grad/Mul	Mul	GPU-0	0	3059	3059	(128x49x128)(128x49x128)->(128x49x128)	1	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs/StackPopV2_1	StackPopV2	GPU-0	0	386	1051	(tf_resource 1x1)->(int32 2x1)	0	10	0
clip_by_global_norm/mul_14	Mul	GPU-0	0	31	31	(256x128)(1x1)->(256x128)	10	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/ExpandDims_grad/Reshape/StackPushV2	StackPushV2	GPU-0	0	506	1113	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/query_layer/MatMul/Enter_grad/b_acc_3	Exit	GPU-0	0	11	31	(128x128)->(128x128)	0	10	0
dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/random_uniform/RandomUniform	RandomUniform	GPU-0	0	1544	1544	(int32 2x1)->(128x128)	10	10	0
dynamic_seq2seq/decoder/embedding_lookup	GatherV2	GPU-0	0	43	43	(17191x128)(int32 39x128)(int32 1x1)->(39x128x128)	1	1	0
edge_1939_dynamic_seq2seq/encoder/rnn/while/Exit_4/assert_shape/is_shape/all_equal/equal/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	10	10	(Transfer)->(2 bytes)	0	0	10
gradients/dynamic_seq2seq/decoder/embedding_lookup_grad/Size	Size	GPU-0	0	24	35	(int32 19x128)->(int32 1x1)	0	3	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Softmax	Softmax	GPU-0	0	73	73	(128x9)->(128x9)	1	1	0
dynamic_seq2seq/encoder/rnn/while/TensorArrayReadV3/Enter_1	Enter	GPU-0	0	10	29	(1x1)->(1x1)	0	10	0
gradients/dynamic_seq2seq/encoder/embedding_lookup_grad/Size	Size	GPU-0	0	7	16	(int32 29x128)->(int32 1x1)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Softmax_grad/Sum	Sum	GPU-0	0	124	124	(128x19)(int32 1x1)->(128x1)	3	3	0
gradients/dynamic_seq2seq/decoder/TrainingHelper/TensorArrayUnstack/TensorArrayScatter/TensorArrayScatterV3_grad/TensorArrayGatherV3	TensorArrayGatherV3	GPU-0	0	91	91	(tf_resource 1x1)(1x1 slot 1 slot )(int32 19x1)(1x1)->(19x128x128)	3	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/query_layer/MatMul_grad/MatMul/Enter	Enter	GPU-0	0	8	36	(128x128)->(128x128)	0	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/add/Enter	Enter	GPU-0	0	1	14	(128x39x128)->(128x39x128)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/TrainingHelperNextInputs/cond/TensorArrayReadV3_grad/TensorArrayWrite/TensorArrayWriteV3/Enter	Enter	GPU-0	0	10	37	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/TensorArrayStack/TensorArrayGatherV3_grad/TensorArrayScatter/TensorArrayScatterV3	TensorArrayScatterV3	GPU-0	0	140	140	(tf_resource 1x1)(1x1 slot 1 slot )(int32 51x1)(51x128x128)(1x1)->(1x1)	1	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul_grad/MatMul_1/StackPushV2	StackPushV2	GPU-0	0	19	45	(tf_resource 1x1)(128x1x9)->(128x1x9)	0	1	0
edge_2192_global_norm/global_norm/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	10	10	(Transfer)->(4 bytes)	0	0	10
global_norm_1/L2Loss_1	L2Loss	GPU-0	0	8	8	(1152x128)->(1x1)	1	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/mul_grad/BroadcastGradientArgs/StackPushV2_1	StackPushV2	GPU-0	0	418	1035	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul/Enter_grad/Shape	Shape	GPU-0	0	2	4	(128x49x128)->(int32 3x1)	0	1	0
dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Sigmoid_2	Sigmoid	GPU-0	0	709	709	(128x128)->(128x128)	10	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/MatMul_grad/MatMul_1/StackPopV2	StackPopV2	GPU-0	0	403	1083	(tf_resource 1x1)->(128x256)	0	10	0
dynamic_seq2seq/encoder/embedding_lookup	GatherV2	GPU-0	0	105	105	(7709x128)(int32 29x128)(int32 1x1)->(29x128x128)	3	3	0
global_norm/L2Loss_1	L2Loss	GPU-0	0	85	85	(3712x128)->(1x1)	3	3	0
dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/Reshape	Reshape	GPU-0	0	4	11	(3712x17191)(int32 2x1)->(3712x17191)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Softmax_grad/mul/f_acc	StackV2	GPU-0	0	40	59	(int32 1x1)->(tf_resource 1x1)	0	10	0
clip_by_global_norm/mul_2	Mul	GPU-0	0	45	45	(6528x128)(1x1)->(6528x128)	1	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_2_grad/BroadcastGradientArgs/StackPopV2	StackPopV2	GPU-0	0	422	1095	(tf_resource 1x1)->(int32 2x1)	0	10	0
dynamic_seq2seq/encoder/rnn/while/Exit_5/assert_shape/is_shape/all_equal	All	GPU-0	0	18	18	(boolean 2x1)(int32 1x1)->(boolean 1x1)	10	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/Select_3_grad/zeros_like/StackPopV2	StackPopV2	GPU-0	0	373	1031	(tf_resource 1x1)->(128x128)	0	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/Select_2_grad/zeros_like/Enter	Enter	GPU-0	0	11	1724	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/embedding_lookup_grad/Reshape_1	Reshape	GPU-0	0	4	9	(int32 19x128)(int32 1x1)->(int32 2432x1)	0	3	0
gradients/dynamic_seq2seq/encoder/embedding_lookup_grad/Reshape_1	Reshape	GPU-0	0	4	11	(int32 19x128)(int32 1x1)->(int32 2432x1)	0	3	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/ExpandDims	ExpandDims	GPU-0	0	111	227	(128x19)(int32 1x1)->(128x1x19)	0	3	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Add_1_grad/Sum_1	Sum	GPU-0	0	413	955	(128x128)(int32 1x1)->(128x128)	0	10	0
gradients/dynamic_seq2seq/decoder/BahdanauAttention/mul_grad/Shape	Shape	GPU-0	0	4	7	(128x50x128)->(int32 3x1)	0	1	0
global_norm/L2Loss	L2Loss	GPU-0	0	31	31	(6400x128)->(1x1)	1	1	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Sigmoid_2	Sigmoid	GPU-0	0	722	722	(128x128)->(128x128)	10	10	0
dynamic_seq2seq/decoder/TrainingHelper/strided_slice_1	StridedSlice	GPU-0	0	14	22	(19x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul_grad/MatMul/Enter	Enter	GPU-0	0	3	18	(128x19x128)->(128x19x128)	0	3	0
clip_by_global_norm/mul_1	Mul	GPU-0	0	38	38	(6400x128)(1x1)->(6400x128)	1	1	0
gradients/Switch_1	Switch	GPU-0	0	234	685	(int32 1x1)(int32 1x1 slot 1 slot )(boolean 1x1)->(int32 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Select_grad/Select/Const	Const	GPU-0	0	12	33	(no input)->(int32 1x1)	0	10	0
dynamic_seq2seq/decoder/BahdanauAttention/strided_slice_2	StridedSlice	GPU-0	0	23	50	(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot/MatMul_grad/MatMul_1	MatMul	GPU-0	0	166	166	(3712x128)(3712x128)->(128x128)	3	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/TensorArrayWrite/TensorArrayWriteV3_grad/TensorArrayReadV3/Const	Const	GPU-0	0	17	37	(no input)->(int32 1x1)	0	10	0
dynamic_seq2seq/decoder/DeviceWrapperZeroState/AttentionWrapperZeroState/zeros_2/assert_shape/Assert/_107	Identity	GPU-0	0	11	43	(no output info)->(1x1)	0	10	0
edge_2966_dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/SequenceMask/Less/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	57	57	(Transfer)->(2432 bytes)	0	0	3
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/mul_grad/Shape_1	Shape	GPU-0	0	654	1301	(128x128)->(int32 2x1)	0	10	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/mul_grad/BroadcastGradientArgs/StackPopV2	StackPopV2	GPU-0	0	418	1085	(tf_resource 1x1)->(int32 2x1)	0	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/assert_positive/assert_less/Assert/Assert/data_0	Const	CPU-0	0	232	525	(no input)->(string 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_grad/Mul/StackPopV2	StackPopV2	GPU-0	0	363	964	(tf_resource 1x1)->(128x128)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_2_grad/Mul_1/Enter	Enter	GPU-0	0	9	37	(tf_resource 1x1)->(tf_resource 1x1)	0	10	0
dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/dropout/add	Add	GPU-0	0	652	652	(1x1)(128x128)->(128x128)	10	10	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/MatMul/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	873	873	(Transfer)->(1024 bytes)	0	0	10
gradients/dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot_grad/Shape	Shape	GPU-0	0	2	6	(6272x128)->(int32 2x1)	0	1	0
gradients/dynamic_seq2seq/decoder/output_projection/Tensordot_grad/Reshape	Reshape	GPU-0	0	5	12	(3712x17191)(int32 2x1)->(3712x17191)	0	3	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_2_grad/Shape_1	Shape	GPU-0	0	624	1348	(128x128)->(int32 2x1)	0	10	0
gradients/dynamic_seq2seq/decoder/BahdanauAttention/mul_grad/Reshape	Reshape	GPU-0	0	4	13	(128x29x128)(int32 3x1)->(128x29x128)	0	3	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/dropout/mul_grad/BroadcastGradientArgs/f_acc_1	StackV2	GPU-0	0	38	58	(1)->(tf_resource 1x1)	0	10	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Add_grad/BroadcastGradientArgs/StackPopV2	StackPopV2	GPU-0	0	393	1008	(tf_resource 1x1)->(int32 2x1)	0	10	0
dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits	SparseSoftmaxCrossEntropyWithLogits	GPU-0	0	31833	31833	(2432x17191)(int32 2432x1)->(2432x1)(2432x17191 slot 1 slot )	3	3	0
dynamic_seq2seq/encoder/rnn/while/Switch	Switch	GPU-0	0	313	968	(int32 1x1)(int32 1x1 slot 1 slot )(boolean 1x1)->(int32 1x1)	0	10	0
dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Const	Const	GPU-0	0	250	805	(no input)->(int32 1x1)	0	10	0
dynamic_seq2seq/decoder/TrainingHelper/TensorArrayUnstack/Shape	Shape	GPU-0	0	3	6	(48x128x128)->(int32 3x1)	0	1	0
