dynamic_seq2seq/encoder/rnn/TensorArrayUnstack/TensorArrayScatter/TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1 slot 1 slot )(int32 19x1)(19x128x128)(1x1)->(1x1)	dynamic_seq2seq/encoder/rnn/TensorArrayUnstack/TensorArrayScatter/TensorArrayScatterV3	TensorArrayScatterV3	GPU-0	0	49	49	(tf_resource 1x1)(1x1 slot 1 slot )(int32 19x1)(19x128x128)(1x1)->(1x1)	1	1	0
gradients/b_count_4@GPU-0@(no input)->(int32 1x1)	gradients/b_count_4	Const	GPU-0	0	1	3	(no input)->(int32 1x1)	0	1	0
dynamic_seq2seq/encoder/rnn/TensorArrayUnstack/strided_slice@GPU-0@(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	dynamic_seq2seq/encoder/rnn/TensorArrayUnstack/strided_slice	StridedSlice	GPU-0	1	4	7	(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs@GPU-0@(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1 slot 1 slot )	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs	BroadcastGradientArgs	GPU-0	1	39	97	(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1 slot 1 slot )	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/Mul/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/Mul/Enter	Enter	GPU-0	0	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/mul_grad/Sum_1@GPU-0@(128x19x128)(int32 1x1)->(128x19x128)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/mul_grad/Sum_1	Sum	GPU-0	0	38	93	(128x19x128)(int32 1x1)->(128x19x128)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/StackPopV2@GPU-0@(tf_resource 1x1)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/StackPopV2	StackPopV2	GPU-0	1	28	89	(tf_resource 1x1)->(int32 2x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Add_grad/BroadcastGradientArgs/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Add_grad/BroadcastGradientArgs/StackPopV2/Enter	Enter	GPU-0	0	1	3	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/Select_1_grad/zeros_like/b_sync@GPU-0@(no input)->(no output info)	gradients/dynamic_seq2seq/encoder/rnn/while/Select_1_grad/zeros_like/b_sync	ControlTrigger	GPU-0	1	19	45	(no input)->(no output info)	0	1	0
gradients/NextIteration_3@GPU-0@(int32 1x1)->(int32 1x1)	gradients/NextIteration_3	NextIteration	GPU-0	0	24	229	(int32 1x1)->(int32 1x1)	0	1	0
dynamic_seq2seq/decoder/output_projection/Tensordot/GatherV2_1@CPU-0@(int32 3x1)(int32 1x1)(int32 1x1)->(int32 1x1)	dynamic_seq2seq/decoder/output_projection/Tensordot/GatherV2_1	GatherV2	CPU-0	1	6	9	(int32 3x1)(int32 1x1)(int32 1x1)->(int32 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Shape_1@GPU-0@(128x128)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Shape_1	Shape	GPU-0	0	39	89	(128x128)->(int32 2x1)	0	1	0
dynamic_seq2seq/decoder/decoder/while/Merge_4@GPU-0@(128x128)(128x128)->(128x128)(int32 1x1 slot 1 slot )	dynamic_seq2seq/decoder/decoder/while/Merge_4	Merge	GPU-0	0	50	131	(128x128)(128x128)->(128x128)(int32 1x1 slot 1 slot )	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/concat_grad/ShapeN/StackPopV2@GPU-0@(tf_resource 1x1)->(128x256)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/concat_grad/ShapeN/StackPopV2	StackPopV2	GPU-0	1	32	90	(tf_resource 1x1)->(128x256)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Shape@GPU-0@(128x128)->(int32 2x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Shape	Shape	GPU-0	1	58	112	(128x128)->(int32 2x1)	0	1	0
dynamic_seq2seq/transpose_2@GPU-0@(128x19)(int32 2x1)->(19x128)	dynamic_seq2seq/transpose_2	Transpose	GPU-0	0	5	5	(128x19)(int32 2x1)->(19x128)	1	1	0
dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot/Prod@GPU-0@(int32 2x1)(int32 1x1)->(int32 1x1)	dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot/Prod	Prod	GPU-0	0	3	3	(int32 2x1)(int32 1x1)->(int32 1x1)	1	1	0
dynamic_seq2seq/encoder/rnn/concat@GPU-0@(int32 1x1)(int32 1x1)(int32 1x1)->(int32 2x1)	dynamic_seq2seq/encoder/rnn/concat	ConcatV2	GPU-0	0	6	8	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 2x1)	0	1	0
dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/SequenceMask/ExpandDims/dim@GPU-0@(no input)->(int32 1x1)	dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/SequenceMask/ExpandDims/dim	Const	GPU-0	1	18	70	(no input)->(int32 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/f_acc@GPU-0@(int32 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/f_acc	StackV2	GPU-0	0	5	6	(int32 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/Enter	Enter	GPU-0	1	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/TensorArrayStack/TensorArrayGatherV3_grad/TensorArrayScatter/TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1 slot 1 slot )(int32 19x1)(19x128x128)(1x1)->(1x1)	gradients/dynamic_seq2seq/encoder/rnn/TensorArrayStack/TensorArrayGatherV3_grad/TensorArrayScatter/TensorArrayScatterV3	TensorArrayScatterV3	GPU-0	0	44	44	(tf_resource 1x1)(1x1 slot 1 slot )(int32 19x1)(19x128x128)(1x1)->(1x1)	1	1	0
global_norm_1/Sum@GPU-0@(15x1)(int32 1x1)->(1x1)	global_norm_1/Sum	Sum	GPU-0	0	2	2	(15x1)(int32 1x1)->(1x1)	1	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/concat_grad/ShapeN/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/concat_grad/ShapeN/Enter	Enter	GPU-0	1	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Mul_1/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/Mul_1/StackPopV2/Enter	Enter	GPU-0	1	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/MatMul/Enter_grad/b_acc_3@GPU-0@(384x512)->(384x512)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/MatMul/Enter_grad/b_acc_3	Exit	GPU-0	0	1	4	(384x512)->(384x512)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Mul_1/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Mul_1/StackPopV2/Enter	Enter	GPU-0	0	1	3	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/assert_equal/Assert/Assert/_173@GPU-0@(no output info)->(1x1)	dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/assert_equal/Assert/Assert/_173	Identity	GPU-0	0	2	4	(no output info)->(1x1)	0	1	0
clip_by_global_norm/truediv/x@GPU-0@(no input)->(1x1)	clip_by_global_norm/truediv/x	Const	GPU-0	0	2	3	(no input)->(1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/mul_grad/BroadcastGradientArgs/StackPushV2_1@GPU-0@(tf_resource 1x1)(int32 2x1)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/dropout/mul_grad/BroadcastGradientArgs/StackPushV2_1	StackPushV2	GPU-0	1	37	92	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/mul_grad/Mul_1/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/dropout/mul_grad/Mul_1/StackPopV2/Enter	Enter	GPU-0	0	1	3	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/Enter	Enter	GPU-0	0	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Softmax_grad/Reshape/shape@GPU-0@(no input)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/Softmax_grad/Reshape/shape	Const	GPU-0	1	18	60	(no input)->(int32 2x1)	0	1	0
dynamic_seq2seq/encoder/rnn/while/Select_1@GPU-0@(boolean 128x1)(128x128)(128x128)->(128x128)	dynamic_seq2seq/encoder/rnn/while/Select_1	Select	GPU-0	0	90	90	(boolean 128x1)(128x128)(128x128)->(128x128)	1	1	0
edge_1021_dynamic_seq2seq/decoder/output_projection/Tensordot/Prod/MEMCPYDtoH@GPU-0@(Transfer)->(4 bytes)	edge_1021_dynamic_seq2seq/decoder/output_projection/Tensordot/Prod/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	1	1	(Transfer)->(4 bytes)	0	0	1
gradients/dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot_grad/Shape@GPU-0@(2432x128)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/BahdanauAttention/memory_layer/Tensordot_grad/Shape	Shape	GPU-0	1	4	7	(2432x128)->(int32 2x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/query_layer/MatMul/Enter_grad/b_acc_2@GPU-0@(128x128)(128x128)->(128x128)(int32 1x1 slot 1 slot )	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/bahdanau_attention/query_layer/MatMul/Enter_grad/b_acc_2	Merge	GPU-0	0	57	149	(128x128)(128x128)->(128x128)(int32 1x1 slot 1 slot )	0	1	0
gradients/dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits_grad/mul@GPU-0@(2432x1)(2432x17191)->(2432x17191)	gradients/dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits_grad/mul	Mul	GPU-0	0	2229	2229	(2432x1)(2432x17191)->(2432x17191)	1	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/Select_4_grad/zeros_like/StackPopV2@GPU-0@(tf_resource 1x1)->(128x128)	gradients/dynamic_seq2seq/encoder/rnn/while/Select_4_grad/zeros_like/StackPopV2	StackPopV2	GPU-0	0	29	80	(tf_resource 1x1)->(128x128)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Mul_1@GPU-0@(128x128)(128x128)->(128x128)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_1_grad/Mul_1	Mul	GPU-0	0	42	42	(128x128)(128x128)->(128x128)	1	1	0
dynamic_seq2seq/decoder/BahdanauAttention/Shape_1@CPU-0@(int32 128x1)->(int32 1x1)	dynamic_seq2seq/decoder/BahdanauAttention/Shape_1	Shape	CPU-0	0	2	4	(int32 128x1)->(int32 1x1)	0	1	0
global_norm/L2Loss_14@GPU-0@(128x17191)->(1x1)	global_norm/L2Loss_14	L2Loss	GPU-0	0	63	63	(128x17191)->(1x1)	1	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs/StackPopV2/Enter@GPU-0@(tf_resource 1x1)->(tf_resource 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_1_grad/BroadcastGradientArgs/StackPopV2/Enter	Enter	GPU-0	1	1	4	(tf_resource 1x1)->(tf_resource 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Add_grad/Shape_1@GPU-0@(no input)->(int32 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Add_grad/Shape_1	Const	GPU-0	0	16	55	(no input)->(int32 1x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/TrainingHelperNextInputs/cond/Merge_grad/StackPushV2@GPU-0@(tf_resource 1x1)(boolean 1x1)->(boolean 1x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/TrainingHelperNextInputs/cond/Merge_grad/StackPushV2	StackPushV2	GPU-0	1	40	87	(tf_resource 1x1)(boolean 1x1)->(boolean 1x1)	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/StackPushV2@GPU-0@(tf_resource 1x1)(int32 2x1)->(int32 2x1)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_1/basic_lstm_cell/Mul_grad/BroadcastGradientArgs/StackPushV2	StackPushV2	GPU-0	0	43	89	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/TrainingHelperInitialize/cond/Merge_grad/cond_grad@GPU-0@(128x128)(boolean 1x1)->(128x128)	gradients/dynamic_seq2seq/decoder/decoder/TrainingHelperInitialize/cond/Merge_grad/cond_grad	Switch	GPU-0	1	1	5	(128x128)(boolean 1x1)->(128x128)	0	1	0
dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/strided_slice@GPU-0@(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 2x1)	dynamic_seq2seq/SparseSoftmaxCrossEntropyWithLogits/strided_slice	StridedSlice	GPU-0	0	10	13	(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 2x1)	0	1	0
IteratorGetNext/_50@CPU-0@(no input)->(1x1)	IteratorGetNext/_50	Const	CPU-0	0	1	2	(no input)->(1x1)	0	1	0
learning_rate_decay_cond/ExponentialDecay/Switch@GPU-0@(1x1)(int32 1x1 slot 1 slot )(boolean 1x1)->(1x1 slot 1 slot )	learning_rate_decay_cond/ExponentialDecay/Switch	Switch	GPU-0	0	1	4	(1x1)(int32 1x1 slot 1 slot )(boolean 1x1)->(1x1 slot 1 slot )	0	1	0
gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/Reshape_1@GPU-0@(128x128)(int32 2x1)->(128x128)	gradients/dynamic_seq2seq/encoder/rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/Mul_grad/Reshape_1	Reshape	GPU-0	1	19	82	(128x128)(int32 2x1)->(128x128)	0	1	0
gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/StackPopV2@GPU-0@(tf_resource 1x1)->(int32 2x1)	gradients/dynamic_seq2seq/decoder/decoder/while/BasicDecoderStep/decoder/attention/attention/multi_rnn_cell/cell_1/basic_lstm_cell/Add_1_grad/BroadcastGradientArgs/StackPopV2	StackPopV2	GPU-0	0	33	88	(tf_resource 1x1)->(int32 2x1)	0	1	0
