Node	Time
425.94	GPU-0	TensorArrayGradV3	|	(tf_resource 1x1)(1x1)->(tf_resource 1x1)(1x1)	 
416.8	GPU-0	BatchMatMul	|	(128x1x128)(128x29x128)->(128x1x29)	 
416.37	GPU-0	BatchMatMul	|	(128x1x128)(128x39x128)->(128x1x39)	 
410.9	GPU-0	SparseSoftmaxCrossEntropyWithLogits	|	(1152x17191)(int32 1152x1)->(1152x1)(1152x17191)	 
404.72	GPU-0	TensorArrayGradV3	|	(tf_resource 1x1)(1x1)->(tf_resource 1x1)(1x1)	 
394.43	CPU-0	IteratorGetNext	|	(tf_resource 1x1)->(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)	 
385.92	GPU-0	MatMul	|	(4992x17191)(128x17191)->(4992x128)	 
382.17	GPU-0	MatMul	|	(128x256)(256x512)->(128x512)	 
360.36	GPU-0	MatMul	|	(4992x128)(128x17191)->(4992x17191)	 
355.24	GPU-0	Add	0.0 TFLOPS	(384x512)(384x512)->(384x512)	 
350.83	GPU-0	TensorArrayGradV3	|	(tf_resource 1x1)(1x1)->(tf_resource 1x1)(1x1)	 
343.47	GPU-0	TensorArrayGradV3	|	(tf_resource 1x1)(1x1)->(tf_resource 1x1)(1x1)	 
326.35	GPU-0	MatMul	|	(128x256)(256x512)->(128x512)	 
325.16	GPU-0	MatMul	|	(128x256)(256x512)->(128x512)	 
319.51	GPU-0	MEMCPYHtoD	|	(Transfer)->(1024 bytes)	 
310.86	GPU-0	ConcatV2	|	(128x128)(128x128)(128x128)(128x128)(int32 1x1)->(128x512)	 
302.01	GPU-0	BatchMatMul	|	(128x1x128)(128x39x128)->(128x1x39)	 
297.3	GPU-0	MatMul	|	(4992x128)(4992x17191)->(128x17191)	 
291.7	GPU-0	ConcatV2	|	(128x128)(128x128)(128x128)(128x128)(int32 1x1)->(128x512)	 
285.6	GPU-0	MatMul	|	(128x256)(128x128)->(256x128)	 
281.62	GPU-0	BatchMatMul	|	(128x1x29)(128x29x128)->(128x1x128)	 
279.61	GPU-0	Add	0.0 TFLOPS	(256x512)(256x512)->(256x512)	 
278.52	GPU-0	MEMCPYHtoD	|	(Transfer)->(1024 bytes)	 
272.86	GPU-0	Add	0.0 TFLOPS	(256x512)(256x512)->(256x512)	 
272.16	GPU-0	BatchMatMul	|	(128x1x19)(128x19x128)->(128x1x128)	 
267.31	GPU-0	Split	|	(int32 1x1)(128x512)->(128x128)(128x128)(128x128)(128x128)	 
265.69	GPU-0	MatMul	|	(6272x128)(128x17191)->(6272x17191)	 
265.5	GPU-0	Add	0.0 TFLOPS	(256x512)(256x512)->(256x512)	 
263.05	GPU-0	Split	|	(int32 1x1)(128x512)->(128x128)(128x128)(128x128)(128x128)	 
258.19	GPU-0	ConcatV2	|	(128x128)(128x128)(int32 1x1)->(128x256)	 
258.18	GPU-0	TensorArrayGradV3	|	(tf_resource 1x1)(1x1)->(tf_resource 1x1)(1x1)	 
250.12	GPU-0	MatMul	|	(128x128)(256x128)->(128x256)	 
246.58	GPU-0	Split	|	(int32 1x1)(128x512)->(128x128)(128x128)(128x128)(128x128)	 
239.69	GPU-0	Split	|	(int32 1x1)(128x512)->(128x128)(128x128)(128x128)(128x128)	 
236.13	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
231.87	GPU-0	BatchMatMul	|	(128x1x39)(128x39x128)->(128x1x128)	 
230.15	GPU-0	Mul	|	(4992x1)(4992x17191)->(4992x17191)	 
224.59	GPU-0	Add	|	(128x29x128)(128x29x128)->(128x29x128)	 
224.57	GPU-0	Floor	|	(128x128)->(128x128)	 
223.11	GPU-0	BiasAdd	|	(128x512)(512x1)->(128x512)	 
213.38	GPU-0	TensorArrayReadV3	|	(tf_resource 1x1)(int32 1x1)(1x1)->(128x128)	 
210.49	GPU-0	BatchMatMul	|	(128x1x29)(128x29x128)->(128x1x128)	 
210.03	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
209.32	GPU-0	MEMCPYHtoD	|	(Transfer)->(1024 bytes)	 
207.39	GPU-0	BatchMatMul	|	(128x1x19)(128x19x128)->(128x1x128)	 
207.22	GPU-0	TensorArrayScatterV3	|	(tf_resource 1x1)(1x1)(int32 51x1)(51x128x128)(1x1)->(1x1)	 
204.45	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
204.32	GPU-0	MatMul	|	(128x256)(256x128)->(128x128)	 
202.02	GPU-0	MEMCPYHtoD	|	(Transfer)->(1024 bytes)	 
201.0	GPU-0	BatchMatMul	|	(128x1x19)(128x1x128)->(128x19x128)	 
200.35	GPU-0	BatchMatMul	|	(128x1x19)(128x1x128)->(128x19x128)	 
199.0	GPU-0	BatchMatMul	|	(128x1x128)(128x50x128)->(128x1x50)	 
197.42	GPU-0	MatMul	|	(6528x17191)(128x17191)->(6528x128)	 
196.16	GPU-0	ShapeN	|	(128x128)(128x128)->(int32 2x1)(int32 2x1)	 
194.31	GPU-0	StackPushV2	|	(tf_resource 1x1)(int32 1x1)->(int32 1x1)	 
191.53	GPU-0	Add	|	(128x39x128)(128x39x128)->(128x39x128)	 
190.94	GPU-0	ConcatV2	|	(128x256)(128x128)(int32 1x1)->(128x384)	 
190.66	GPU-0	TensorArrayReadV3	|	(tf_resource 1x1)(int32 1x1)(1x1)->(128x128)	 
190.31	GPU-0	ConcatV2	|	(128x128)(128x128)(int32 1x1)->(128x256)	 
189.97	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
189.95	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
189.22	GPU-0	TensorArrayScatterV3	|	(tf_resource 1x1)(1x1)(int32 39x1)(39x128x128)(1x1)->(1x1)	 
188.62	GPU-0	ConcatV2	|	(128x128)(128x128)(int32 1x1)->(128x256)	 
188.18	GPU-0	Add	|	(128x39x128)(128x39x128)->(128x39x128)	 
184.99	GPU-0	ConcatOffset	|	(int32 1x1)(int32 2x1)(int32 2x1)(int32 2x1)->(int32 2x1)(int32 2x1)	 
184.73	GPU-0	MatMul	|	(6528x128)(128x17191)->(6528x17191)	 
184.13	GPU-0	ShapeN	|	(128x128)(128x128)->(int32 2x1)(int32 2x1)	 
183.24	GPU-0	BatchMatMul	|	(128x1x128)(128x49x128)->(128x1x49)	 
181.64	GPU-0	ConcatV2	|	(128x128)(128x128)(int32 1x1)->(128x256)	 
181.46	GPU-0	BiasAddGrad	|	(128x512)->(512x1)	 
180.45	GPU-0	ConcatV2	|	(128x128)(128x128)(int32 1x1)->(128x256)	 
179.55	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
178.06	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
176.65	GPU-0	MEMCPYHtoD	|	(Transfer)->(1024 bytes)	 
175.48	GPU-0	BatchMatMul	|	(128x1x39)(128x39x128)->(128x1x128)	 
175.42	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
175.01	GPU-0	ShapeN	|	(128x256)(128x128)->(int32 2x1)(int32 2x1)	 
174.22	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
174.13	CPU-0	IteratorGetNext	|	(tf_resource 1x1)->(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)	 
173.66	GPU-0	Add	|	(128x29x128)(128x29x128)->(128x29x128)	 
173.26	GPU-0	BatchMatMul	|	(128x1x128)(128x50x128)->(128x1x50)	 
171.98	GPU-0	BatchMatMul	|	(128x1x29)(128x1x128)->(128x29x128)	 
171.81	CPU-0	IteratorGetNext	|	(tf_resource 1x1)->(int32 128x29)(int32 128x28)(int32 128x28)(int32 128x1)(int32 128x1)	 
171.58	GPU-0	MEMCPYHtoD	|	(Transfer)->(128 bytes)	 
170.6	GPU-0	BatchMatMul	|	(128x1x29)(128x1x128)->(128x29x128)	 
170.17	GPU-0	Less	|	(int32 1x1)(int32 128x1)->(boolean 128x1)	 
169.97	GPU-0	RandomUniform	|	(int32 2x1)->(128x256)	 
169.85	GPU-0	Add	|	(1x1)(128x256)->(128x256)	 
169.22	GPU-0	ApplyGradientDescent	|	(128x17191)(1x1)(int32 1x1)(128x17191)->(128x17191)	 
168.23	GPU-0	BiasAdd	|	(128x512)(512x1)->(128x512)	 
167.68	GPU-0	BiasAddGrad	|	(128x512)->(512x1)	 
167.13	GPU-0	Add	0.0 TFLOPS	(256x128)(256x128)->(256x128)	 
164.95	GPU-0	BatchMatMul	|	(128x1x50)(128x50x128)->(128x1x128)	 
163.83	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
162.23	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)	 
161.28	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
158.63	GPU-0	TensorArrayWriteV3	|	(tf_resource 1x1)(int32 1x1)(128x128)(1x1)->(1x1)	 
156.97	GPU-0	RandomUniform	|	(int32 2x1)->(128x128)	 
156.79	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
156.75	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
155.92	GPU-0	BiasAddGrad	|	(128x512)->(512x1)	 
155.68	GPU-0	BatchMatMul	|	(128x1x39)(128x1x128)->(128x39x128)	 
155.19	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
154.98	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
154.84	GPU-0	Add	|	(1x1)(128x128)->(128x128)	 
154.55	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
153.98	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
153.36	GPU-0	BatchMatMul	|	(128x1x128)(128x49x128)->(128x1x49)	 
152.68	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
151.77	GPU-0	Softmax	|	(128x50)->(128x50)	 
151.14	GPU-0	GreaterEqual	|	(int32 1x1)(int32 128x1)->(boolean 128x1)	 
150.58	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
149.77	GPU-0	BatchMatMul	|	(128x1x39)(128x1x128)->(128x39x128)	 
149.73	GPU-0	ConcatOffset	|	(int32 1x1)(int32 2x1)(int32 2x1)(int32 2x1)->(int32 2x1)(int32 2x1)	 
149.34	GPU-0	MatMul	|	(6528x128)(6528x17191)->(128x17191)	 
149.18	GPU-0	BiasAdd	|	(128x512)(512x1)->(128x512)	 
148.78	GPU-0	MatMul	|	(4864x17191)(128x17191)->(4864x128)	 
148.52	GPU-0	TensorArrayWriteV3	|	(tf_resource 1x1)(1x1)(int32 1x1)(128x128)(1x1)->(1x1)	 
147.86	GPU-0	LogicalAnd	|	(boolean 1x1)(boolean 1x1)->(boolean 1x1)	 
147.27	GPU-0	MatMul	|	(1152x17191)(128x17191)->(1152x128)	 
146.56	GPU-0	TanhGrad	|	(128x128)(128x128)->(128x128)	 
146.42	GPU-0	Add	|	(128x128)(128x128)->(128x128)	 
146.3	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
145.98	GPU-0	StackPushV2	|	(tf_resource 1x1)(128x128)->(128x128)	 
145.16	GPU-0	Add	|	(128x19x128)(128x19x128)->(128x19x128)	 
144.36	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
144.29	GPU-0	TanhGrad	|	(128x128)(128x128)->(128x128)	 
143.73	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
143.39	GPU-0	Mul	|	(128x256)(1x1)->(128x256)	 
143.37	GPU-0	TanhGrad	|	(128x128)(128x128)->(128x128)	 
142.75	GPU-0	All	|	(boolean 128x1)(int32 1x1)->(boolean 1x1)	 
142.72	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
142.05	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
141.79	GPU-0	Shape	|	(128x128)->(int32 2x1)	 
141.61	GPU-0	AddN	|	(128x128)(128x128)(128x128)->(128x128)	 
140.87	GPU-0	Mul	|	(128x256)(128x256)->(128x256)	 
140.63	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
139.92	GPU-0	Add	|	(128x128)(1x1)->(128x128)	 
139.64	GPU-0	RandomUniform	|	(int32 2x1)->(128x128)	 
139.61	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
139.47	GPU-0	Sigmoid	|	(128x128)(128x128)(128x128)(128x128)->(128x128)	 
139.26	GPU-0	RandomUniform	|	(int32 2x1)->(128x128)	 
138.87	GPU-0	ConcatOffset	|	(int32 1x1)(int32 2x1)(int32 2x1)(int32 2x1)->(int32 2x1)(int32 2x1)	 
138.66	GPU-0	Tanh	|	(128x128)->(128x128)	 
138.29	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)->(128x128)	 
137.82	GPU-0	Merge	|	(128x128)(128x128)->(128x128)(int32 1x1)	 
137.81	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
137.25	GPU-0	Merge	|	(boolean 128x1)(boolean 128x1)->(boolean 128x1)(int32 1x1)	 
137.19	GPU-0	BroadcastGradientArgs	|	(int32 1x1)(int32 2x1)->(int32 2x1)(int32 1x1)	 
136.0	GPU-0	Less	0.0 TFLOPS	(int32 1x1)(int32 1x1)(int32 1x1)->(boolean 1x1)	 
135.37	GPU-0	TensorArrayWriteV3	|	(tf_resource 1x1)(int32 1x1)(128x128)(1x1)->(1x1)	 
134.14	GPU-0	TensorArrayReadV3	|	(tf_resource 1x1)(1x1)(int32 1x1)(1x1)->(128x128)	 
134.08	GPU-0	StackPushV2	|	(tf_resource 1x1)(128x128)->(128x128)	 
133.83	GPU-0	Add	|	(128x19x128)(128x19x128)->(128x19x128)	 
133.58	GPU-0	Add	0.0 TFLOPS	(int32 1x1)(int32 1x1)->(int32 1x1)	 
133.33	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
133.14	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
132.81	GPU-0	MEMCPYHtoD	|	(Transfer)->(128 bytes)	 
132.33	GPU-0	MatMul	|	(4864x128)(128x17191)->(4864x17191)	 
132.32	GPU-0	StridedSlice	|	(int32 2x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	 
131.27	GPU-0	MatMul	|	(1152x128)(128x17191)->(1152x17191)	 
130.96	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)	 
129.7	GPU-0	Merge	|	(int32 1x1)(int32 1x1)->(int32 1x1)(int32 1x1)	 
129.22	GPU-0	StridedSlice	|	(int32 2x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	 
128.04	GPU-0	Add	0.0 TFLOPS	(int32 1x1)(int32 1x1)->(int32 1x1)	 
126.74	GPU-0	GreaterEqual	0.0 TFLOPS	(int32 1x1)(int32 1x1)(int32 1x1)->(boolean 1x1)	 
126.62	GPU-0	Softmax	|	(128x29)->(128x29)	 
126.16	GPU-0	All	|	(boolean 128x1)(int32 1x1)(int32 1x1)->(boolean 1x1)	 
126.09	GPU-0	GreaterEqual	0.0 TFLOPS	(int32 1x1)(int32 1x1)(int32 1x1)->(boolean 1x1)	 
125.61	GPU-0	MatMul	|	(1152x128)(1152x17191)->(128x17191)	 
124.02	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
123.98	GPU-0	TensorArrayWriteV3	|	(tf_resource 1x1)(1x1)(int32 1x1)(128x128)(1x1)->(1x1)	 
123.79	GPU-0	MEMCPYDtoH	|	(Transfer)->(1 bytes)	 
123.08	GPU-0	Add	|	(128x50x128)(128x50x128)->(128x50x128)	 
122.93	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)	 
122.76	GPU-0	Shape	|	(128x128)->(int32 2x1)	 
122.17	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)->(128x128)	 
121.55	GPU-0	BiasAddGrad	|	(128x512)->(512x1)	 
121.48	GPU-0	Slice	|	(128x256)(int32 2x1)(int32 2x1)->(128x128)	 
120.19	GPU-0	Shape	|	(128x128)->(int32 2x1)	 
120.01	GPU-0	Mul	|	(6528x1)(6528x17191)->(6528x17191)	 
119.29	GPU-0	ShapeN	|	(128x128)(128x128)->(int32 2x1)(int32 2x1)	 
118.63	GPU-0	ConcatOffset	|	(int32 1x1)(int32 2x1)(int32 2x1)(int32 2x1)->(int32 2x1)(int32 2x1)	 
118.49	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
118.28	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
118.05	GPU-0	Add	0.0 TFLOPS	(512x1)(512x1)->(512x1)	 
117.62	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
117.45	GPU-0	BiasAdd	|	(128x512)(512x1)->(128x512)	 
116.9	GPU-0	MEMCPYHtoD	|	(Transfer)->(128 bytes)	 
116.85	GPU-0	Add	|	(128x50x128)(128x50x128)->(128x50x128)	 
116.77	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
116.44	GPU-0	ZerosLike	|	(128x128)->(128x128)	 
116.38	GPU-0	BatchMatMul	|	(128x1x50)(128x50x128)->(128x1x128)	 
115.63	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
115.5	GPU-0	Add	|	(128x128)(128x128)->(128x128)	 
115.08	GPU-0	SigmoidGrad	|	(128x128)(128x128)->(128x128)	 
114.6	GPU-0	GreaterEqual	|	(int32 1x1)(int32 128x1)->(boolean 128x1)	 
114.57	GPU-0	ShapeN	|	(128x128)(128x128)->(int32 2x1)(int32 2x1)	 
113.22	GPU-0	Mul	0.0 TFLOPS	(128x17191)(1x1)->(128x17191)	 
112.82	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
111.76	GPU-0	MatMul	|	(4864x128)(4864x17191)->(128x17191)	 
111.17	GPU-0	Merge	|	(int32 1x1)(int32 1x1)->(int32 1x1)(int32 1x1)	 
110.9	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
110.9	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
110.66	GPU-0	Floor	|	(128x128)->(128x128)	 
110.5	GPU-0	StackPushV2	|	(tf_resource 1x1)(128x128)->(128x128)	 
110.46	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
109.89	GPU-0	Merge	|	(1x1)(1x1)->(1x1)(int32 1x1)	 
109.65	GPU-0	Merge	|	(int32 1x1)(int32 1x1)->(int32 1x1)(int32 1x1)	 
109.51	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
109.45	CPU-0	Merge	|	(1x1)(1x1)->(1x1)(int32 1x1)	 
109.37	GPU-0	StackPushV2	|	(tf_resource 1x1)(128x256)->(128x256)	 
109.34	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1)	 
109.05	GPU-0	Merge	|	(128x128)(128x128)->(128x128)(int32 1x1)	 
108.85	GPU-0	Softmax	|	(128x49)->(128x49)	 
108.4	GPU-0	Tanh	|	(128x128)->(128x128)	 
108.24	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
108.08	GPU-0	LogicalOr	|	(boolean 128x1)(boolean 128x1)->(boolean 128x1)	 
107.93	GPU-0	StackPushV2	|	(tf_resource 1x1)(int32 2x1)->(int32 2x1)	 
107.33	GPU-0	TanhGrad	|	(128x128)(128x128)->(128x128)	 
107.32	GPU-0	Merge	|	(int32 1x1)(int32 1x1)->(int32 1x1)(int32 1x1)	 
107.21	GPU-0	Shape	|	(128x256)->(int32 2x1)	 
107.18	GPU-0	ShapeN	|	(128x128)(128x128)->(int32 2x1)(int32 2x1)	 
106.61	GPU-0	Sigmoid	|	(128x128)(128x128)(128x128)(128x128)->(128x128)	 
106.57	GPU-0	Merge	|	(1)(int32 1x1)->(int32 1x1)(int32 1x1)	 
105.99	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
105.04	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
104.19	GPU-0	Add	|	(128x128)(1x1)->(128x128)	 
103.8	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
103.45	GPU-0	Shape	|	(128x128)->(int32 2x1)	 
103.44	GPU-0	Pack	|	(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)->(14x1)	 
103.38	GPU-0	Sigmoid	|	(128x128)(128x128)(128x128)(128x128)->(128x128)	 
103.35	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1)	 
103.28	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
103.24	GPU-0	Slice	|	(128x384)(int32 2x1)(int32 2x1)(int32 2x1)(int32 2x1)->(128x256)	 
103.17	GPU-0	LogicalNot	|	(boolean 1x1)->(boolean 1x1)	 
102.69	GPU-0	TensorArrayReadV3	|	(tf_resource 1x1)(1x1)(int32 1x1)(1x1)->(128x128)	 
102.48	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
102.4	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
102.15	GPU-0	Shape	|	(128x1x128)->(int32 3x1)	 
102.05	GPU-0	Sigmoid	|	(128x128)(128x128)(128x128)(128x128)->(128x128)	 
101.97	GPU-0	Tanh	|	(128x128)->(128x128)	 
101.66	GPU-0	Mul	|	(128x128)(1x1)->(128x128)	 
101.22	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
101.05	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
100.9	GPU-0	AddN	|	(128x128)(128x128)->(128x128)	 
100.83	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1)	 
100.69	GPU-0	SparseSoftmaxCrossEntropyWithLogits	|	(2304x17191)(int32 2304x1)->(2304x1)(2304x17191)	 
100.66	GPU-0	Mul	|	(128x256)(128x256)->(128x256)	 
100.49	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
100.14	GPU-0	Add	|	(128x128)(1x1)->(128x128)	 
100.04	GPU-0	Sigmoid	|	(128x128)->(128x128)	 
99.26	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
99.22	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
98.92	GPU-0	Tanh	|	(128x128)->(128x128)	 
98.41	GPU-0	Add	|	(128x128)(128x128)->(128x128)	 
98.37	GPU-0	Tanh	|	(128x128)->(128x128)	 
98.37	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
98.33	GPU-0	Select	|	(boolean 128x1)(128x128)(128x128)->(128x128)	 
98.29	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 2x1)->(int32 1x1)(int32 1x1)	 
98.26	GPU-0	Mul	|	(128x128)(128x128)->(128x128)	 
98.18	GPU-0	BatchMatMul	|	(128x1x49)(128x49x128)->(128x1x128)	 
97.99	GPU-0	BroadcastGradientArgs	|	(int32 2x1)(int32 1x1)->(int32 1x1)(int32 2x1)	 
