mixed_5/tower_1/conv_1/conv2d_params@GPU-0@(no input)->(7x1x160x160)	mixed_5/tower_1/conv_1/conv2d_params	Const	GPU-0	0	1	3	(no input)->(7x1x160x160)	0	1	0
mixed_7/tower_1/conv_4/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_7/tower_1/conv_4/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_6/tower_1/conv/conv2d_params@GPU-0@(no input)->(1x1x768x160)	mixed_6/tower_1/conv/conv2d_params	Const	GPU-0	0	2	3	(no input)->(1x1x768x160)	0	1	0
mixed_3/pool@GPU-0@(1x35x35x288)->(1x17x17x288)	mixed_3/pool	MaxPool	GPU-0	0	23	23	(1x35x35x288)->(1x17x17x288)	1	1	0
mixed_6/tower/conv/batchnorm/beta@GPU-0@(no input)->(160x1)	mixed_6/tower/conv/batchnorm/beta	Const	GPU-0	0	2	3	(no input)->(160x1)	0	1	0
mixed_1/tower_1/conv@GPU-0@(1x35x35x64)->(1x35x35x64)	mixed_1/tower_1/conv	Relu	GPU-0	0	3	3	(1x35x35x64)->(1x35x35x64)	1	1	0
mixed_9/tower_2/conv/Conv2D@GPU-0@(1x8x8x1280)(1x1x1280x192)->(1x8x8x192)	mixed_9/tower_2/conv/Conv2D	Conv2D	GPU-0	0	22	22	(1x8x8x1280)(1x1x1280x192)->(1x8x8x192)	1	1	0
mixed_10/tower/mixed/conv/batchnorm/beta@GPU-0@(no input)->(384x1)	mixed_10/tower/mixed/conv/batchnorm/beta	Const	GPU-0	0	1	2	(no input)->(384x1)	0	1	0
mixed_7/tower/conv_2@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower/conv_2	Relu	GPU-0	0	2	2	(1x17x17x192)->(1x17x17x192)	1	1	0
mixed_9/tower/conv/batchnorm/beta@GPU-0@(no input)->(384x1)	mixed_9/tower/conv/batchnorm/beta	Const	GPU-0	0	1	2	(no input)->(384x1)	0	1	0
mixed_5/tower/conv_2@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_5/tower/conv_2	Relu	GPU-0	0	3	3	(1x17x17x192)->(1x17x17x192)	1	1	0
mixed_6/tower/conv_1@GPU-0@(1x17x17x160)->(1x17x17x160)	mixed_6/tower/conv_1	Relu	GPU-0	0	4	4	(1x17x17x160)->(1x17x17x160)	1	1	0
mixed_4/tower_1/conv_3/conv2d_params@GPU-0@(no input)->(7x1x128x128)	mixed_4/tower_1/conv_3/conv2d_params	Const	GPU-0	1	2	4	(no input)->(7x1x128x128)	0	1	0
mixed/tower_2/pool@GPU-0@(1x35x35x192)->(1x35x35x192)	mixed/tower_2/pool	AvgPool	GPU-0	0	181	181	(1x35x35x192)->(1x35x35x192)	1	1	0
mixed_8/tower/conv_1/CheckNumerics@GPU-0@(1x8x8x320)->(1x8x8x320)	mixed_8/tower/conv_1/CheckNumerics	CheckNumerics	GPU-0	1	401	405	(1x8x8x320)->(1x8x8x320)	0	1	0
mixed_10/tower_1/mixed/conv/batchnorm/moving_variance@GPU-0@(no input)->(384x1)	mixed_10/tower_1/mixed/conv/batchnorm/moving_variance	Const	GPU-0	0	2	3	(no input)->(384x1)	0	1	0
mixed_10/tower/conv/batchnorm/moving_mean@GPU-0@(no input)->(384x1)	mixed_10/tower/conv/batchnorm/moving_mean	Const	GPU-0	1	0	2	(no input)->(384x1)	0	1	0
mixed_7/conv/batchnorm@GPU-0@(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	mixed_7/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	15	15	(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	1	1	0
conv_2@GPU-0@(1x147x147x64)->(1x147x147x64)	conv_2	Relu	GPU-0	0	68	68	(1x147x147x64)->(1x147x147x64)	1	1	0
mixed_7/tower_1/conv_4/Conv2D@GPU-0@(1x17x17x192)(1x7x192x192)->(1x17x17x192)	mixed_7/tower_1/conv_4/Conv2D	Conv2D	GPU-0	0	175	175	(1x17x17x192)(1x7x192x192)->(1x17x17x192)	1	1	0
mixed_9/tower/mixed/conv/batchnorm/beta@GPU-0@(no input)->(384x1)	mixed_9/tower/mixed/conv/batchnorm/beta	Const	GPU-0	1	1	2	(no input)->(384x1)	0	1	0
softmax/logits/MatMul@GPU-0@(1x2048)(2048x1008)->(1x1008)	softmax/logits/MatMul	MatMul	GPU-0	0	59	59	(1x2048)(2048x1008)->(1x1008)	1	1	0
mixed_8/tower_1/conv_3/batchnorm/beta@GPU-0@(no input)->(192x1)	mixed_8/tower_1/conv_3/batchnorm/beta	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_3/tower/conv_1/batchnorm/beta@GPU-0@(no input)->(96x1)	mixed_3/tower/conv_1/batchnorm/beta	Const	GPU-0	0	2	3	(no input)->(96x1)	0	1	0
mixed_7/tower/conv_2/Conv2D@GPU-0@(1x17x17x192)(7x1x192x192)->(1x17x17x192)	mixed_7/tower/conv_2/Conv2D	Conv2D	GPU-0	0	197	197	(1x17x17x192)(7x1x192x192)->(1x17x17x192)	1	1	0
mixed_5/tower_1/conv_4/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_5/tower_1/conv_4/batchnorm/moving_mean	Const	GPU-0	0	2	3	(no input)->(192x1)	0	1	0
mixed_5/tower/conv_2/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_5/tower/conv_2/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_9/tower_2/conv/conv2d_params@GPU-0@(no input)->(1x1x1280x192)	mixed_9/tower_2/conv/conv2d_params	Const	GPU-0	1	1	2	(no input)->(1x1x1280x192)	0	1	0
mixed_4/conv/conv2d_params@GPU-0@(no input)->(1x1x768x192)	mixed_4/conv/conv2d_params	Const	GPU-0	1	2	4	(no input)->(1x1x768x192)	0	1	0
mixed_5/tower/conv_2/batchnorm/beta@GPU-0@(no input)->(192x1)	mixed_5/tower/conv_2/batchnorm/beta	Const	GPU-0	0	1	3	(no input)->(192x1)	0	1	0
mixed_7/tower_1/conv_2/CheckNumerics@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower_1/conv_2/CheckNumerics	CheckNumerics	GPU-0	2	365	369	(1x17x17x192)->(1x17x17x192)	0	1	0
mixed/tower_1/conv/batchnorm/moving_variance@GPU-0@(no input)->(64x1)	mixed/tower_1/conv/batchnorm/moving_variance	Const	GPU-0	0	1	1	(no input)->(64x1)	0	1	0
mixed_10/tower_1/conv_1@GPU-0@(1x8x8x384)->(1x8x8x384)	mixed_10/tower_1/conv_1	Relu	GPU-0	0	2	2	(1x8x8x384)->(1x8x8x384)	1	1	0
mixed_1/tower_2/conv/control_dependency@GPU-0@(1x35x35x64)->(1x35x35x64)	mixed_1/tower_2/conv/control_dependency	Identity	GPU-0	1	2	7	(1x35x35x64)->(1x35x35x64)	0	1	0
mixed_4/tower_1/conv_3@GPU-0@(1x17x17x128)->(1x17x17x128)	mixed_4/tower_1/conv_3	Relu	GPU-0	0	2	2	(1x17x17x128)->(1x17x17x128)	1	1	0
mixed_9/tower/conv/control_dependency@GPU-0@(1x8x8x384)->(1x8x8x384)	mixed_9/tower/conv/control_dependency	Identity	GPU-0	1	2	7	(1x8x8x384)->(1x8x8x384)	0	1	0
mixed_10/tower_1/conv/batchnorm@GPU-0@(1x8x8x448)(448x1)(448x1)(448x1)(1)->(1x8x8x448)	mixed_10/tower_1/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	5	5	(1x8x8x448)(448x1)(448x1)(448x1)(1)->(1x8x8x448)	1	1	0
mixed_7/tower_1/conv_2/control_dependency@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower_1/conv_2/control_dependency	Identity	GPU-0	1	1	4	(1x17x17x192)->(1x17x17x192)	0	1	0
mixed/tower_1/conv_1/batchnorm/moving_variance@GPU-0@(no input)->(96x1)	mixed/tower_1/conv_1/batchnorm/moving_variance	Const	GPU-0	1	0	2	(no input)->(96x1)	0	1	0
mixed_6/conv/batchnorm@GPU-0@(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	mixed_6/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	13	13	(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	1	1	0
mixed_4/tower_1/conv_1/batchnorm@GPU-0@(1x17x17x128)(128x1)(128x1)(128x1)(1)->(1x17x17x128)	mixed_4/tower_1/conv_1/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	8	8	(1x17x17x128)(128x1)(128x1)(128x1)(1)->(1x17x17x128)	1	1	0
conv_2/conv2d_params@GPU-0@(no input)->(3x3x32x64)	conv_2/conv2d_params	Const	GPU-0	0	1	2	(no input)->(3x3x32x64)	0	1	0
mixed_5/tower/conv_2/batchnorm/moving_variance@GPU-0@(no input)->(192x1)	mixed_5/tower/conv_2/batchnorm/moving_variance	Const	GPU-0	1	1	3	(no input)->(192x1)	0	1	0
mixed_7/tower_1/conv_2/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_7/tower_1/conv_2/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_3/conv/Conv2D@GPU-0@(1x35x35x288)(3x3x288x384)->(1x17x17x384)	mixed_3/conv/Conv2D	Conv2D	GPU-0	0	431	431	(1x35x35x288)(3x3x288x384)->(1x17x17x384)	1	1	0
mixed_5/tower_1/conv_1/CheckNumerics@GPU-0@(1x17x17x160)->(1x17x17x160)	mixed_5/tower_1/conv_1/CheckNumerics	CheckNumerics	GPU-0	1	301	305	(1x17x17x160)->(1x17x17x160)	0	1	0
mixed_3/conv/conv2d_params@GPU-0@(no input)->(3x3x288x384)	mixed_3/conv/conv2d_params	Const	GPU-0	1	1	2	(no input)->(3x3x288x384)	0	1	0
mixed_3/tower/conv/Conv2D@GPU-0@(1x35x35x288)(1x1x288x64)->(1x35x35x64)	mixed_3/tower/conv/Conv2D	Conv2D	GPU-0	0	25	25	(1x35x35x288)(1x1x288x64)->(1x35x35x64)	1	1	0
mixed_6/tower_1/conv_3/batchnorm/moving_mean@GPU-0@(no input)->(160x1)	mixed_6/tower_1/conv_3/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(160x1)	0	1	0
mixed/tower_1/conv_2/control_dependency@GPU-0@(1x35x35x96)->(1x35x35x96)	mixed/tower_1/conv_2/control_dependency	Identity	GPU-0	1	3	6	(1x35x35x96)->(1x35x35x96)	0	1	0
mixed_7/tower_1/conv/conv2d_params@GPU-0@(no input)->(1x1x768x192)	mixed_7/tower_1/conv/conv2d_params	Const	GPU-0	0	1	2	(no input)->(1x1x768x192)	0	1	0
mixed_4/tower/conv_2/batchnorm@GPU-0@(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	mixed_4/tower/conv_2/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	13	13	(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	1	1	0
mixed_6/tower/conv_2/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_6/tower/conv_2/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_9/tower_2/conv/CheckNumerics@GPU-0@(1x8x8x192)->(1x8x8x192)	mixed_9/tower_2/conv/CheckNumerics	CheckNumerics	GPU-0	2	118	124	(1x8x8x192)->(1x8x8x192)	0	1	0
conv_4/batchnorm@GPU-0@(1x71x71x192)(192x1)(192x1)(192x1)(192x1)->(1x71x71x192)	conv_4/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	122	122	(1x71x71x192)(192x1)(192x1)(192x1)(192x1)->(1x71x71x192)	1	1	0
mixed_9/tower_1/conv/batchnorm/gamma@GPU-0@(no input)->(448x1)	mixed_9/tower_1/conv/batchnorm/gamma	Const	GPU-0	0	1	2	(no input)->(448x1)	0	1	0
mixed_10/tower/mixed/conv/conv2d_params@GPU-0@(no input)->(1x3x384x384)	mixed_10/tower/mixed/conv/conv2d_params	Const	GPU-0	0	1	2	(no input)->(1x3x384x384)	0	1	0
mixed_9/tower_1/conv/batchnorm@GPU-0@(1x8x8x448)(448x1)(448x1)(448x1)(448x1)->(1x8x8x448)	mixed_9/tower_1/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	5	5	(1x8x8x448)(448x1)(448x1)(448x1)(448x1)->(1x8x8x448)	1	1	0
mixed/tower_2/conv/control_dependency@GPU-0@(1x35x35x32)->(1x35x35x32)	mixed/tower_2/conv/control_dependency	Identity	GPU-0	2	2	6	(1x35x35x32)->(1x35x35x32)	0	1	0
mixed_7/tower_2/conv/control_dependency@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower_2/conv/control_dependency	Identity	GPU-0	2	2	8	(1x17x17x192)->(1x17x17x192)	0	1	0
mixed_6/tower_1/conv_4/batchnorm/moving_mean@GPU-0@(no input)->(192x1)	mixed_6/tower_1/conv_4/batchnorm/moving_mean	Const	GPU-0	1	0	2	(no input)->(192x1)	0	1	0
mixed_1/tower_1/conv/batchnorm/moving_mean@GPU-0@(no input)->(64x1)	mixed_1/tower_1/conv/batchnorm/moving_mean	Const	GPU-0	0	1	2	(no input)->(64x1)	0	1	0
mixed_3/conv/batchnorm@GPU-0@(1x17x17x384)(384x1)(384x1)(384x1)(384x1)->(1x17x17x384)	mixed_3/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	15	15	(1x17x17x384)(384x1)(384x1)(384x1)(384x1)->(1x17x17x384)	1	1	0
mixed_1/tower_1/conv_1/batchnorm/moving_mean@GPU-0@(no input)->(96x1)	mixed_1/tower_1/conv_1/batchnorm/moving_mean	Const	GPU-0	0	1	1	(no input)->(96x1)	0	1	0
mixed_10/tower_2/conv/control_dependency@GPU-0@(1x8x8x192)->(1x8x8x192)	mixed_10/tower_2/conv/control_dependency	Identity	GPU-0	1	2	6	(1x8x8x192)->(1x8x8x192)	0	1	0
mixed_9/tower_2/conv/batchnorm/beta@GPU-0@(no input)->(192x1)	mixed_9/tower_2/conv/batchnorm/beta	Const	GPU-0	0	1	2	(no input)->(192x1)	0	1	0
mixed_7/tower_2/conv@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower_2/conv	Relu	GPU-0	0	4	4	(1x17x17x192)->(1x17x17x192)	1	1	0
mixed_7/tower/conv_1/control_dependency@GPU-0@(1x17x17x192)->(1x17x17x192)	mixed_7/tower/conv_1/control_dependency	Identity	GPU-0	1	1	5	(1x17x17x192)->(1x17x17x192)	0	1	0
mixed_3/conv/CheckNumerics@GPU-0@(1x17x17x384)->(1x17x17x384)	mixed_3/conv/CheckNumerics	CheckNumerics	GPU-0	1	545	549	(1x17x17x384)->(1x17x17x384)	0	1	0
mixed_4/tower_1/conv_1/conv2d_params@GPU-0@(no input)->(7x1x128x128)	mixed_4/tower_1/conv_1/conv2d_params	Const	GPU-0	0	2	3	(no input)->(7x1x128x128)	0	1	0
mixed_6/conv/Conv2D@GPU-0@(1x17x17x768)(1x1x768x192)->(1x17x17x192)	mixed_6/conv/Conv2D	Conv2D	GPU-0	0	31	31	(1x17x17x768)(1x1x768x192)->(1x17x17x192)	1	1	0
mixed_7/tower_2/conv/Conv2D@GPU-0@(1x17x17x768)(1x1x768x192)->(1x17x17x192)	mixed_7/tower_2/conv/Conv2D	Conv2D	GPU-0	0	37	37	(1x17x17x768)(1x1x768x192)->(1x17x17x192)	1	1	0
mixed/conv/batchnorm@GPU-0@(1x35x35x64)(64x1)(64x1)(64x1)(1)->(1x35x35x64)	mixed/conv/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	17	17	(1x35x35x64)(64x1)(64x1)(64x1)(1)->(1x35x35x64)	1	1	0
mixed_3/tower/conv/control_dependency@GPU-0@(1x35x35x64)->(1x35x35x64)	mixed_3/tower/conv/control_dependency	Identity	GPU-0	1	1	4	(1x35x35x64)->(1x35x35x64)	0	1	0
mixed_6/tower_1/conv/batchnorm/beta@GPU-0@(no input)->(160x1)	mixed_6/tower_1/conv/batchnorm/beta	Const	GPU-0	0	2	3	(no input)->(160x1)	0	1	0
conv_2/batchnorm@GPU-0@(1x147x147x64)(64x1)(64x1)(64x1)(64x1)->(1x147x147x64)	conv_2/batchnorm	BatchNormWithGlobalNormalization	GPU-0	0	154	154	(1x147x147x64)(64x1)(64x1)(64x1)(64x1)->(1x147x147x64)	1	1	0
mixed_10/tower_1/mixed/conv/control_dependency@GPU-0@(1x8x8x384)->(1x8x8x384)	mixed_10/tower_1/mixed/conv/control_dependency	Identity	GPU-0	1	1	6	(1x8x8x384)->(1x8x8x384)	0	1	0
mixed_10/join@GPU-0@(1)(1x8x8x320)(1x8x8x384)(1x8x8x384)(1x8x8x384)(1x8x8x384)(1x8x8x192)->(1x8x8x2048)	mixed_10/join	Concat	GPU-0	0	13	13	(1)(1x8x8x320)(1x8x8x384)(1x8x8x384)(1x8x8x384)(1x8x8x384)(1x8x8x192)->(1x8x8x2048)	1	1	0
mixed_9/tower_1/mixed/conv/batchnorm/beta@GPU-0@(no input)->(384x1)	mixed_9/tower_1/mixed/conv/batchnorm/beta	Const	GPU-0	0	1	2	(no input)->(384x1)	0	1	0
