Node	Time
3678.55	GPU-0	Conv2D	3.6 TFLOPS	(64x256x56x56)(1x1x256x128)->(64x128x56x56)	 
3592.06	GPU-0	Conv2DBackpropFilter	|	(64x256x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(1x1x256x64)	 
3586.23	GPU-0	Conv2DBackpropFilter	|	(64x256x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(1x1x256x64)	 
3526.61	GPU-0	Conv2DBackpropFilter	|	(64x256x56x56)(int32 4x1)(64x512x28x28)->(1x1x256x512)	 
3461.94	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(3x3x64x64)	 
3382.8	GPU-0	Conv2D	4.4 TFLOPS	(64x64x56x56)(3x3x64x64)->(64x64x56x56)	 
3230.25	GPU-0	MaxPoolGrad	|	(64x64x112x112)(64x64x56x56)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x112x112)	 
3174.63	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x256x56x56)->(1x1x64x256)	 
3145.47	GPU-0	Conv2D	2.1 TFLOPS	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	 
3137.16	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(1x1x64x256)	 
3101.89	GPU-0	MEMCPYHtoD	|	(Transfer)->(38535168 bytes)	 
3092.04	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x256x56x56)->(1x1x64x256)	 
3091.19	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(3x3x64x64)	 
3059.39	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(3x3x64x64)	 
3048.71	GPU-0	Conv2DBackpropFilter	|	(64x512x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(3x3x512x512)	 
3041.43	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x256x56x56)->(1x1x64x256)	 
2965.01	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x512)(64x512x14x14)(512x1)(512x1)(1x1)(1x1)->(64x1024x14x14)	 
2950.06	GPU-0	Conv2DBackpropFilter	|	(64x256x30x30)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
2923.5	GPU-0	Conv2D	4.5 TFLOPS	(64x1024x14x14)(1x1x1024x2048)->(64x2048x7x7)	 
2912.06	GPU-0	Mul	0.0 TFLOPS	(512x1)(1x1)->(512x1)	 
2847.81	GPU-0	Conv2DBackpropFilter	|	(64x512x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(3x3x512x512)	 
2840.96	GPU-0	Conv2DBackpropFilter	|	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	 
2830.79	GPU-0	Conv2D	5.2 TFLOPS	(64x64x56x56)(3x3x64x64)->(64x64x56x56)	 
2800.53	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
2770.68	GPU-0	Conv2D	2.4 TFLOPS	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	 
2766.34	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x128)(64x128x56x56)(128x1)(128x1)(1x1)(1x1)->(64x256x56x56)	 
2740.06	GPU-0	FusedBatchNormGrad	|	(64x128x56x56)(64x128x56x56)(128x1)(128x1)(128x1)->(64x128x56x56)(128x1)(128x1)(1x1)(1x1)	 
2734.63	GPU-0	Conv2DBackpropFilter	|	(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(1x1x512x128)	 
2730.54	GPU-0	Conv2D	4.8 TFLOPS	(64x1024x14x14)(1x1x1024x512)->(64x512x14x14)	 
2718.28	GPU-0	FusedBatchNorm	|	(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1)(256x1)(256x1)(256x1)	 
2711.18	GPU-0	Conv2D	2.4 TFLOPS	(64x256x56x56)(1x1x256x64)->(64x64x56x56)	 
2700.32	GPU-0	Conv2D	5.5 TFLOPS	(64x64x56x56)(3x3x64x64)->(64x64x56x56)	 
2679.73	GPU-0	Conv2DBackpropFilter	|	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	 
2629.74	GPU-0	Conv2D	5.6 TFLOPS	(64x128x28x28)(3x3x128x128)->(64x128x28x28)	 
2621.84	GPU-0	Conv2DBackpropFilter	|	(64x512x7x7)(int32 4x1)(64x2048x7x7)->(1x1x512x2048)	 
2621.78	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	 
2609.32	GPU-0	Add	0.0 TFLOPS	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2578.78	GPU-0	Conv2D	5.7 TFLOPS	(64x512x16x16)(3x3x512x512)->(64x512x7x7)	 
2573.51	GPU-0	FusedBatchNorm	|	(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1)(256x1)(256x1)(256x1)	 
2557.25	GPU-0	Add	0.0 TFLOPS	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2543.65	GPU-0	Add	0.0 TFLOPS	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2529.77	GPU-0	Conv2DBackpropFilter	|	(64x128x58x58)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	 
2527.9	GPU-0	Conv2D	2.6 TFLOPS	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	 
2518.58	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x256)(64x256x28x28)(256x1)(256x1)(1x1)(1x1)->(64x512x28x28)	 
2507.91	GPU-0	FusedBatchNormGrad	|	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1)(512x1)(1x1)(1x1)	 
2505.45	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	 
2501.0	GPU-0	AddN	0.0 TFLOPS	(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)->(1x1)	 
2429.67	GPU-0	Conv2D	2.7 TFLOPS	(64x64x56x56)(1x1x64x256)->(64x256x56x56)	 
2415.0	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(1x1x128x512)	 
2399.86	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	 
2395.17	GPU-0	Conv2DBackpropFilter	|	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	 
2391.64	GPU-0	FusedBatchNorm	|	(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)(256x1)(256x1)(256x1)(256x1)	 
2390.67	GPU-0	Conv2D	5.5 TFLOPS	(64x512x28x28)(1x1x512x1024)->(64x1024x14x14)	 
2387.38	GPU-0	ReluGrad	|	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2371.72	GPU-0	ReluGrad	|	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2366.85	GPU-0	Conv2D	6.3 TFLOPS	(64x256x30x30)(3x3x256x256)->(64x256x14x14)	 
2312.65	GPU-0	Conv2DBackpropFilter	|	(64x2048x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(1x1x2048x512)	 
2299.78	GPU-0	Conv2DBackpropFilter	|	(64x512x7x7)(int32 4x1)(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)->(1x1x512x2048)	 
2266.8	GPU-0	ReluGrad	|	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2263.18	GPU-0	Conv2DBackpropFilter	|	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	 
2249.78	GPU-0	AddN	0.0 TFLOPS	(64x256x56x56)(64x256x56x56)->(64x256x56x56)	 
2248.78	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
2219.99	GPU-0	AddN	0.0 TFLOPS	(64x256x56x56)(256x1)(256x1)(1x1)(1x1)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)	 
2217.55	GPU-0	Conv2DBackpropFilter	|	(64x2048x7x7)(int32 4x1)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(1x1x2048x512)	 
2212.29	GPU-0	FusedBatchNormGrad	|	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1)(512x1)(1x1)(1x1)	 
2205.93	GPU-0	FusedBatchNormGrad	|	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1)(512x1)(1x1)(1x1)	 
2201.74	GPU-0	AddN	0.0 TFLOPS	(64x256x56x56)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x256x56x56)	 
2192.62	GPU-0	Conv2DBackpropFilter	|	(64x1024x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(1x1x1024x256)	 
2189.34	GPU-0	FusedBatchNormGrad	|	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(512x1)->(64x512x28x28)(512x1)(512x1)(1x1)(1x1)	 
2182.62	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x512x28x28)->(1x1x128x512)	 
2171.74	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
2132.92	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x512x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)	 
2108.57	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	 
2087.84	GPU-0	Conv2D	7.1 TFLOPS	(64x512x7x7)(3x3x512x512)->(64x512x7x7)	 
2078.45	GPU-0	Conv2D	6.3 TFLOPS	(64x512x28x28)(1x1x512x256)->(64x256x28x28)	 
2075.01	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	 
2043.68	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x256x56x56)	 
2040.36	GPU-0	Conv2DBackpropFilter	|	(64x512x7x7)(int32 4x1)(64x2048x7x7)->(1x1x512x2048)	 
2030.65	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	 
2007.92	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x64x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)	 
1994.43	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x256x56x56)	 
1956.83	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x512x28x28)->(1x1x128x512)	 
1956.15	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	 
1950.58	GPU-0	Conv2D	3.4 TFLOPS	(64x256x56x56)(1x1x256x64)->(64x64x56x56)	 
1947.85	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x512x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x512x7x7)	 
1945.11	GPU-0	Conv2DBackpropFilter	|	(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(1x1x512x128)	 
1940.36	GPU-0	Conv2DBackpropFilter	|	(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(1x1x512x128)	 
1939.65	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x1024)(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x256x14x14)	 
1938.5	GPU-0	Conv2D	3.4 TFLOPS	(64x128x28x28)(1x1x128x512)->(64x512x28x28)	 
1925.53	GPU-0	Relu	|	(64x256x56x56)(256x1)(256x1)(256x1)(256x1)->(64x256x56x56)	 
1905.44	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(1x1x256x1024)	 
1888.43	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	 
1882.42	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	 
1876.05	GPU-0	FusedBatchNormGrad	|	(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	 
1854.41	GPU-0	Conv2D	3.5 TFLOPS	(64x128x28x28)(1x1x128x512)->(64x512x28x28)	 
1825.92	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x2048x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x2048x7x7)	 
1818.77	GPU-0	Conv2D	8.1 TFLOPS	(64x512x7x7)(3x3x512x512)->(64x512x7x7)	 
1814.09	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x2048)(64x2048x7x7)(2048x1)(2048x1)(1x1)(1x1)->(64x512x7x7)	 
1810.79	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
1807.26	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	 
1802.17	GPU-0	Relu	|	(64x256x56x56)(256x1)(256x1)(256x1)(256x1)->(64x256x56x56)	 
1774.38	GPU-0	Relu	|	(64x256x56x56)(256x1)(256x1)(256x1)(256x1)->(64x256x56x56)	 
1771.66	GPU-0	ReluGrad	|	(64x512x28x28)(64x512x28x28)->(64x512x28x28)	 
1769.52	GPU-0	FusedBatchNormGrad	|	(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	 
1761.03	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x2048)(64x2048x7x7)->(64x512x7x7)	 
1759.64	GPU-0	Conv2D	3.7 TFLOPS	(64x2048x7x7)(1x1x2048x512)->(64x512x7x7)	 
1755.05	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	 
1752.95	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	 
1727.09	GPU-0	Sub	0.0 TFLOPS	(128x1)(128x1)->(128x1)	 
1717.32	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	 
1711.43	GPU-0	AddN	0.0 TFLOPS	(1x1x1024x256)(1x1x1024x256)->(1x1x1024x256)	 
1707.2	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x128x512)(64x512x28x28)->(64x128x28x28)	 
1692.23	GPU-0	Add	0.0 TFLOPS	(64x512x28x28)(64x512x28x28)->(64x512x28x28)	 
1687.15	GPU-0	FusedBatchNorm	|	(64x128x56x56)(128x1)(128x1)(1x1)(1x1)->(64x128x56x56)(128x1)(128x1)(128x1)(128x1)	 
1682.45	GPU-0	L2Loss	0.0 TFLOPS	(3x3x512x512)->(1x1)	 
1682.3	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x64x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)	 
1667.32	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x64x64)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(64x64x56x56)	 
1654.06	GPU-0	MaxPool	|	(64x64x112x112)->(64x64x56x56)	 
1645.39	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x128x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)	 
1634.25	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x2048x512)(64x512x7x7)(512x1)(512x1)(1x1)(1x1)->(64x2048x7x7)	 
1633.97	GPU-0	FusedBatchNormGrad	|	(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	 
1633.49	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(3x3x256x256)	 
1633.36	GPU-0	Mul	0.0 TFLOPS	(128x1)(1x1)->(128x1)	 
1623.75	GPU-0	FusedBatchNormGrad	|	(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	 
1615.84	GPU-0	FusedBatchNormGrad	|	(64x64x56x56)(64x64x56x56)(64x1)(64x1)(64x1)->(64x64x56x56)(64x1)(64x1)(1x1)(1x1)	 
1612.04	GPU-0	Conv2D	4.1 TFLOPS	(64x512x28x28)(1x1x512x128)->(64x128x28x28)	 
1588.87	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x128x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)	 
1584.41	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x128x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)	 
1571.32	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	 
1565.59	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x512x28x28)	 
1563.24	GPU-0	Conv2DBackpropFilter	|	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	 
1551.7	GPU-0	Conv2DBackpropFilter	|	(64x128x28x28)(int32 4x1)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(3x3x128x128)	 
1548.74	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	 
1526.44	GPU-0	Conv2D	9.7 TFLOPS	(64x128x28x28)(3x3x128x128)->(64x128x28x28)	 
1526.33	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	 
1520.12	GPU-0	Relu	|	(64x128x56x56)(128x1)(128x1)(128x1)(128x1)->(64x128x56x56)	 
1518.6	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x512x28x28)	 
1488.75	GPU-0	Conv2D	9.9 TFLOPS	(64x256x14x14)(3x3x256x256)->(64x256x14x14)	 
1485.74	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x512x28x28)	 
1479.82	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	 
1476.28	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x1024x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x1024x14x14)	 
1458.56	GPU-0	L2Loss	0.0 TFLOPS	(1x1x1024x256)->(1x1)	 
1448.94	GPU-0	Conv2D	1.1 TFLOPS	(64x64x56x56)(1x1x64x64)->(64x64x56x56)	 
1445.25	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x512x2048)(64x2048x7x7)->(64x512x7x7)	 
1441.96	GPU-0	FusedBatchNorm	|	(64x128x28x28)(128x1)(128x1)(1x1)(1x1)->(64x128x28x28)(128x1)(128x1)(128x1)(128x1)	 
1440.79	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x64x256)(64x256x56x56)(256x1)(256x1)(1x1)(1x1)->(64x64x56x56)	 
1437.82	GPU-0	Conv2D	10.3 TFLOPS	(64x256x14x14)(3x3x256x256)->(64x256x14x14)	 
1430.67	GPU-0	Conv2D	10.3 TFLOPS	(64x256x14x14)(3x3x256x256)->(64x256x14x14)	 
1429.82	GPU-0	Conv2D	4.6 TFLOPS	(64x256x14x14)(1x1x256x1024)->(64x1024x14x14)	 
1428.48	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x64x256)(64x256x56x56)->(64x64x56x56)	 
1428.08	GPU-0	Conv2D	4.6 TFLOPS	(64x512x7x7)(1x1x512x2048)->(64x2048x7x7)	 
1424.36	GPU-0	ReluGrad	|	(64x256x14x14)(64x256x14x14)->(64x256x14x14)	 
1419.86	GPU-0	Conv2D	10.4 TFLOPS	(64x128x28x28)(3x3x128x128)->(64x128x28x28)	 
1415.81	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	 
1396.65	GPU-0	Conv2D	10.6 TFLOPS	(64x256x14x14)(3x3x256x256)->(64x256x14x14)	 
1393.97	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(3x3x256x256)(64x256x14x14)(256x1)(256x1)(1x1)(1x1)->(64x256x14x14)	 
1392.2	GPU-0	AddN	0.0 TFLOPS	(64x512x28x28)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x512x28x28)	 
1391.57	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	 
1373.28	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x128x512)(64x512x28x28)->(64x128x28x28)	 
1365.65	GPU-0	Conv2DBackpropFilter	|	(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1)(64x1)(1x1)(1x1)->(1x1x64x64)	 
1349.94	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x256x1024)(64x1024x14x14)->(64x256x14x14)	 
1346.55	GPU-0	ReluGrad	|	(64x512x28x28)(64x512x28x28)->(64x512x28x28)	 
1337.38	GPU-0	Conv2D	4.9 TFLOPS	(64x512x7x7)(1x1x512x2048)->(64x2048x7x7)	 
1326.48	GPU-0	Conv2D	5.0 TFLOPS	(64x128x28x28)(1x1x128x512)->(64x512x28x28)	 
1321.73	GPU-0	Conv2DBackpropInput	|	(int32 4x1)(1x1x128x512)(64x512x28x28)(512x1)(512x1)(1x1)(1x1)->(64x128x28x28)	 
1318.53	GPU-0	Conv2D	5.0 TFLOPS	(64x128x28x28)(1x1x128x512)->(64x512x28x28)	 
1316.03	GPU-0	FusedBatchNormGrad	|	(64x1024x14x14)(64x1024x14x14)(1024x1)(1024x1)(1024x1)->(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)	 
1293.26	GPU-0	Conv2D	5.1 TFLOPS	(64x2048x7x7)(1x1x2048x512)->(64x512x7x7)	 
